Nutzer,Frage,Zeitpunkt,Antwort,Gewicht,Alter,Geschlecht,Bevölkerungsdichte,Kaufkraft,Berufliche Stellung,Berufsbildung,Beschäftigungsstatus,Familienstand,Kinder im Haushalt,Ost_West,Religion,Bildungsabschluss,Sonntagsfrage
7df7adc3a9018f669b757c33ee0ca208064db860,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,0.32168092380587299,50 - 64,Männer,Sehr hoch,Mittel,Angestellter,Ohne Abschluss,Arbeitnehmer,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Evangelisch,Mittlere Reife,SPD
839e29c8647e50e8826f420e32b8766e74745d86,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,3.62498012034317,18 - 29,Frauen,Niedrig,Niedrig,Weiß nicht / keine Angabe,Weiß nicht / keine Angabe,Weiß nicht / keine Angabe,Weiß nicht / keine Angabe,Weiß nicht / keine Angabe,Westen,Weiß nicht / keine Angabe,Weiß nicht / keine Angabe,CDU/CSU
f77659e5718d20005b0c3e429b8d92cf5e3452b9,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,2.62363532310001,40 - 49,Frauen,Sehr niedrig,Sehr niedrig,Beamter,Berufsausbildung,Rentner,Geschieden,Keine Kinder im Haushalt,Osten,Evangelisch,Mittlere Reife,CDU/CSU
f0827438dafe97843398e39ab488a285e00f4212,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,0.43274220845052103,50 - 64,Männer,Niedrig,Hoch,Leitender Angestellter,Studium oder höher,Arbeitnehmer,Verheiratet / Verwitwet,Kinder im Haushalt,Westen,Evangelisch,Abitur,SPD
a35fdf60dcbfe365fab65bda636a2dcc620470c2,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,0.75273372671773897,50 - 64,Frauen,Hoch,Sehr niedrig,Angestellter,Berufsausbildung,Arbeitnehmer,Geschieden,Keine Kinder im Haushalt,Osten,Konfessionslos,Mittlere Reife,SPD
991b7a2d89438d4e57ab93757a79a937b3a6da5d,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,0.48547540031127201,65 +,Männer,Mittel,Sehr hoch,Nicht berufstätig,Berufsausbildung,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Konfessionslos,Hauptschule / kein Abschluss,Sonstige
d845b274547df9648722fcdcc024cf1c4739ed8d,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,0.71763350641807,40 - 49,Frauen,Sehr hoch,Niedrig,Leitender Angestellter,Studium oder höher,Arbeitnehmer,Ledig,Keine Kinder im Haushalt,Westen,Eine andere,Abitur,Sonstige
4181282b149a03d09d494c461b4a7ed5fa196907,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,0.69433494069173796,50 - 64,Frauen,Niedrig,Hoch,Nicht berufstätig,Berufsausbildung,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Konfessionslos,Mittlere Reife,SPD
037c903353fda2169ceff63f0b68471cbd1ddecd,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,0.50750662972995797,65 +,Frauen,Hoch,Hoch,Nicht berufstätig,Studium oder höher,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Konfessionslos,Abitur,Sonstige
6031a15d2581577e40be17c1d567b824f18de713,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,0.33497511602202801,50 - 64,Männer,Sehr hoch,Sehr niedrig,Angestellter,Berufsausbildung,Arbeitnehmer,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Konfessionslos,Abitur,SPD
a9c0474cc1ffbe098e28107a4a4320eecad07fe3,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,0.48656975256907697,50 - 64,Männer,Mittel,Sehr hoch,Leitender Angestellter,Berufsausbildung,Arbeitnehmer,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Katholisch,Abitur,SPD
6df552e765fc5632f657ab68cf79bb331d813f5c,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,0.423787824880141,65 +,Frauen,Mittel,Hoch,Selbstständig,Weiß nicht / keine Angabe,Rentner,Verheiratet / Verwitwet,Weiß nicht / keine Angabe,Westen,Konfessionslos,Abitur,CDU/CSU
0fce910b521fa26eb4cb0ba3d1563138c55cb84f,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,4.6873452018569797,30 - 39,Frauen,Niedrig,Mittel,Leitender Angestellter,Berufsausbildung,Arbeitnehmer,Ledig,Keine Kinder im Haushalt,Westen,Katholisch,Mittlere Reife,SPD
e42cda0b2e6b236bad00ae03349b657aedb87565,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,1.4301426759502101,40 - 49,Männer,Niedrig,Sehr hoch,Angestellter,Berufsausbildung,Arbeitnehmer,Verheiratet / Verwitwet,Kinder im Haushalt,Westen,Evangelisch,Abitur,SPD
12f3a10fc9c689a44c356e76875906c4e7dbad29,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,0.37142494742146698,65 +,Frauen,Mittel,Sehr hoch,Nicht berufstätig,Studium oder höher,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Evangelisch,Abitur,Grüne
d7965b36f9833a534cecaf9443ce74f9c3f5f3eb,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,0.74043361562611698,50 - 64,Männer,Sehr niedrig,Mittel,Angestellter,Studium oder höher,Arbeitnehmer,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Osten,Konfessionslos,Abitur,SPD
bc58bbc06cb12ae71f0db04298e82b1e9d039889,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,0.46328559311577899,50 - 64,Männer,Hoch,Hoch,Arbeiter,Berufsausbildung,Arbeitnehmer,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Konfessionslos,Mittlere Reife,CDU/CSU
698abdfe6e71e51f13a52f50639c248367b3c2b7,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,0.402036028111243,50 - 64,Männer,Hoch,Sehr hoch,Angestellter,Studium oder höher,Arbeitnehmer,Verheiratet / Verwitwet,Kinder im Haushalt,Westen,Katholisch,Abitur,SPD
18bfe0233658608bc495ecb1d70642262c74271e,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,0.61345772724914205,50 - 64,Männer,Mittel,Niedrig,Arbeiter,Studium oder höher,Arbeitnehmer,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Konfessionslos,Abitur,Linke
08754b8326f806f2ae0b9257335a5bc9f52686a5,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,0.86339473402912303,50 - 64,Frauen,Niedrig,Mittel,Angestellter,Berufsausbildung,Arbeitnehmer,Geschieden,Keine Kinder im Haushalt,Westen,Konfessionslos,Mittlere Reife,Grüne
9a0dce67a01a60f1d01e330aef9be9b62a3a5277,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,1.35628216682504,65 +,Männer,Niedrig,Niedrig,Nicht berufstätig,Studium oder höher,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Konfessionslos,Abitur,SPD
aa8c2de02c6aeb86faa24ac01629f7e74932c920,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,0.79498924186150499,65 +,Männer,Hoch,Hoch,Nicht berufstätig,Studium oder höher,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Konfessionslos,Abitur,Grüne
347034db2b3feaf9495047736c691329cab6cddd,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,0.49195637655779401,50 - 64,Männer,Sehr niedrig,Sehr niedrig,Arbeiter,Berufsausbildung,Arbeitnehmer,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Evangelisch,Mittlere Reife,FDP
d0ed1f388a21e26c9ba77771249c6d210ae63ee7,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,0.39475759761346502,65 +,Frauen,Hoch,Niedrig,Nicht berufstätig,Berufsausbildung,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Konfessionslos,Abitur,Grüne
4ad23d156ea90724d5678c64bbb3851632310f2c,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,0.57065472068939405,50 - 64,Frauen,Hoch,Sehr niedrig,Angestellter,Berufsausbildung,Arbeitnehmer,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Eine andere,Abitur,Grüne
37d83f82b3d034950532583288a2c0e00ab084c3,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,0.67371365206574296,50 - 64,Männer,Mittel,Hoch,Angestellter,Berufsausbildung,Arbeitnehmer,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Konfessionslos,Abitur,SPD
7821bb6f7628f808678da2b8947ada10a98faa41,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,2.2136218865155,40 - 49,Frauen,Hoch,Niedrig,Leitender Angestellter,Studium oder höher,Arbeitnehmer,Verheiratet / Verwitwet,Kinder im Haushalt,Westen,Eine andere,Abitur,Grüne
4eedd217922168624841ab2ac784d1ebca5b5d6a,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,0.73012558137436401,50 - 64,Frauen,Niedrig,Sehr hoch,Weiß nicht / keine Angabe,Berufsausbildung,Arbeitnehmer,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Evangelisch,Mittlere Reife,SPD
27ac07faef788bdfe56034b8597f980a09d2adb0,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,0.35407002076556299,65 +,Männer,Sehr hoch,Mittel,Nicht berufstätig,Studium oder höher,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Evangelisch,Abitur,AfD
0d8db2586e73c745be08ac631e845c5ad56ea627,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,1.1941535973711901,65 +,Männer,Mittel,Hoch,Nicht berufstätig,Studium oder höher,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Evangelisch,Abitur,SPD
53b98c7264d7e0faee56a0ee50e5cc607eef46a6,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,1.05077252030444,65 +,Frauen,Hoch,Sehr hoch,Nicht berufstätig,Studium oder höher,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Katholisch,Abitur,CDU/CSU
1aa50f08fb629bc1bf4b4e4ba0ff1f0862ebdf17,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,1.24607392558798,40 - 49,Männer,Niedrig,Sehr niedrig,Leitender Angestellter,Berufsausbildung,Arbeitnehmer,Verheiratet / Verwitwet,Kinder im Haushalt,Osten,Konfessionslos,Hauptschule / kein Abschluss,Sonstige
884c5f98c5594ea9f73e9d99471d576951cc54c0,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,2.8318859359760302,18 - 29,Männer,Hoch,Sehr niedrig,Leitender Angestellter,Studium oder höher,Arbeitnehmer,Ledig,Keine Kinder im Haushalt,Osten,Konfessionslos,Abitur,Sonstige
c4ec0c556474a9abe5e7aea93e506b50a7ce63d9,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,0.73566262662840898,50 - 64,Frauen,Hoch,Hoch,Angestellter,Noch in Ausbildung,Arbeitnehmer,Geschieden,Kinder im Haushalt,Westen,Evangelisch,Abitur,SPD
477b218949942290a4f0b487e794cac75ac3a046,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,4.1426377957654203,18 - 29,Männer,Mittel,Sehr niedrig,Angestellter,Noch in Ausbildung,Arbeitslose / Nichterwerbspersonen,Ledig,Keine Kinder im Haushalt,Osten,Konfessionslos,Abitur,SPD
fcd4da65cbd5134134841ded41151dc2af207d11,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,0.60488630551240197,50 - 64,Frauen,Mittel,Hoch,Nicht berufstätig,Berufsausbildung,Arbeitslose / Nichterwerbspersonen,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Konfessionslos,Abitur,SPD
ba815f1803864aeade1d16162c7900537d103129,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,2.70966380874607,30 - 39,Frauen,Mittel,Hoch,Angestellter,Berufsausbildung,Arbeitnehmer,Ledig,Keine Kinder im Haushalt,Westen,Konfessionslos,Abitur,SPD
1258b8424fcdf168b6823fcfe1eaafed70780c00,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,0.54068085644679797,65 +,Frauen,Sehr hoch,Sehr hoch,Selbstständig,Studium oder höher,Selbstständige,Geschieden,Keine Kinder im Haushalt,Westen,Konfessionslos,Abitur,Grüne
2f1e5f9dc9509f6e12d621c1b556e28efecd1fbb,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,0.661657825402304,50 - 64,Frauen,Hoch,Mittel,Angestellter,Berufsausbildung,Arbeitnehmer,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Konfessionslos,Abitur,SPD
9fa5ce0ed8e26efa0c0e375986710db45c581e7a,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,0.70333341681628203,50 - 64,Männer,Niedrig,Niedrig,Angestellter,Berufsausbildung,Arbeitnehmer,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Katholisch,Abitur,SPD
eaf12fb441dd57b1f5ad30fe6be3812e9b7e12ee,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,0.25991921638929999,65 +,Frauen,Hoch,Sehr niedrig,Nicht berufstätig,Berufsausbildung,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Katholisch,Hauptschule / kein Abschluss,FDP
6f0f5047f0e0870ae7dfde536a4c1660a7323a9c,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,0.90335954049205103,50 - 64,Männer,Mittel,Sehr niedrig,Angestellter,Berufsausbildung,Arbeitnehmer,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Osten,Konfessionslos,Abitur,SPD
3754a934bfe0a783d4ba20eff93004907c928c50,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,0.45766343065354198,65 +,Frauen,Mittel,Mittel,Nicht berufstätig,Studium oder höher,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Osten,Evangelisch,Abitur,Grüne
927e2cf62c950699b4ebd3f423bc6ac5dd0481b8,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,0.83555263580454897,65 +,Frauen,Mittel,Sehr niedrig,Nicht berufstätig,Studium oder höher,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Osten,Konfessionslos,Abitur,FDP
b72ce8275f602aacdb792d0b0eb741f8ba13af03,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,1.1779005516376,65 +,Männer,Niedrig,Sehr niedrig,Nicht berufstätig,Berufsausbildung,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Osten,Katholisch,Mittlere Reife,CDU/CSU
2a8e8a8b59294c96c2a591d969bfd89bfe2d46b9,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,0.79105872442935399,50 - 64,Männer,Hoch,Sehr hoch,Angestellter,Berufsausbildung,Arbeitnehmer,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Katholisch,Abitur,CDU/CSU
0a4da4920c5d8cd98c9a6d1d320482f16638f168,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,0.30891062374351103,50 - 64,Männer,Hoch,Niedrig,Leitender Angestellter,Studium oder höher,Arbeitnehmer,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Konfessionslos,Abitur,Sonstige
7fb4250c8ea9f22a2661756f8f24b0dbb23d8736,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,1.7359445882867801,40 - 49,Männer,Mittel,Hoch,Angestellter,Berufsausbildung,Arbeitnehmer,Verheiratet / Verwitwet,Kinder im Haushalt,Westen,Katholisch,Abitur,Linke
02c2e083b1892df170d49ff9268dd0f268204c5f,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,0.804390020018662,50 - 64,Frauen,Niedrig,Hoch,Nicht berufstätig,Berufsausbildung,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Konfessionslos,Mittlere Reife,SPD
f3ccd5f32b2ba7306b47de9595366944b8fb0bd3,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,0.24386854415371401,65 +,Männer,Hoch,Niedrig,Weiß nicht / keine Angabe,Studium oder höher,Rentner,Ledig,Keine Kinder im Haushalt,Osten,Evangelisch,Abitur,SPD
1adedd5d1b5aa968874573393c1f8377b84ed0e3,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,0.74166195643036803,65 +,Frauen,Mittel,Hoch,Weiß nicht / keine Angabe,Berufsausbildung,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Katholisch,Abitur,FDP
27f24f15cb35dc404d0b3038f94641b3f4f5f58e,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,5.3306691180861998,40 - 49,Männer,Sehr niedrig,Sehr niedrig,Beamter,Berufsausbildung,Arbeitnehmer,Verheiratet / Verwitwet,Kinder im Haushalt,Westen,Evangelisch,Abitur,CDU/CSU
68db4e31dff13eeeb8bb91608a92366a68280826,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,0.64237517474048,50 - 64,Frauen,Mittel,Sehr hoch,Angestellter,Studium oder höher,Arbeitnehmer,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Osten,Konfessionslos,Abitur,Grüne
5170007061b055ed92013416cee86f0fe35f6118,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,1.34783874257537,65 +,Männer,Niedrig,Niedrig,Beamter,Berufsausbildung,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Konfessionslos,Mittlere Reife,CDU/CSU
fb4d3918a622049fa78e6e50f0c0587bf7f20a89,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,0.63605593795677795,50 - 64,Frauen,Mittel,Sehr hoch,Angestellter,Studium oder höher,Arbeitnehmer,Verheiratet / Verwitwet,Kinder im Haushalt,Westen,Evangelisch,Abitur,SPD
8f3d5823521949bbdbd07814457e2b699288143c,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,0.70333341681628203,50 - 64,Männer,Niedrig,Niedrig,Angestellter,Berufsausbildung,Arbeitnehmer,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Konfessionslos,Mittlere Reife,SPD
07cce9f93e92f4f997d07f513cc516821430a321,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-20,Bin noch nicht fest entschieden,2.2030611240316702,40 - 49,Frauen,Niedrig,Hoch,Nicht berufstätig,Studium oder höher,Arbeitslose / Nichterwerbspersonen,Verheiratet / Verwitwet,Kinder im Haushalt,Westen,Konfessionslos,Abitur,CDU/CSU
5c456bf099f614bcf66d69ebedf10c32973f124d,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-19,Bin noch nicht fest entschieden,0.84336631031224696,65 +,Frauen,Niedrig,Mittel,Angestellter,Berufsausbildung,Arbeitnehmer,Geschieden,Keine Kinder im Haushalt,Westen,Evangelisch,Mittlere Reife,Sonstige
c52ffe7cdedd71a6eaf190826e112980bd1f8c96,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-19,Bin noch nicht fest entschieden,0.851322569104493,65 +,Frauen,Hoch,Sehr hoch,Nicht berufstätig,Studium oder höher,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Konfessionslos,Abitur,Grüne
b467c0f7570fdc033460aa5f11010b11c0d04ca2,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-19,Bin noch nicht fest entschieden,0.804390020018662,50 - 64,Frauen,Niedrig,Hoch,Leitender Angestellter,Berufsausbildung,Arbeitnehmer,Verheiratet / Verwitwet,Weiß nicht / keine Angabe,Westen,Konfessionslos,Abitur,SPD
